mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
84	83	249	249	0.5	5/8	5/8	Chord	6/8	2	2	1/8			1/8	1	1185											
85	84	499/2	499/2	0.0	0	0	Dynamic	6/8	1	1	0						p								122		
85	84	499/2	499/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1186									122		
85	84	250	250	1.0	1/8	1/8	Chord	6/8	1	1	1/4			1/4	1	1187									122		
85	84	251	251	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1188											
85	84	503/2	503/2	0.0	1/2	1/2	StaffText	6/8	1	1	0								"<font size=""9.3787""/><font face=""Plantin MT Std""/><i>più </i>"								
85	84	503/2	503/2	0.0	1/2	1/2	Dynamic	6/8	1	1	0						p										
85	84	499/2	499/2	1.5	0	0	Chord	6/8	1	2	3/8			1/4	3/2	1189									123		
85	84	251	251	0.5	3/8	3/8	Chord	6/8	1	2	1/8			1/8	1	1190									123		
85	84	503/2	503/2	0.75	1/2	1/2	Chord	6/8	1	2	3/16			1/8	3/2	1191									123		
85	84	1009/4	1009/4	0.25	11/16	11/16	Chord	6/8	1	2	1/16			1/16	1	1192											
85	84	499/2	499/2	0.0	0	0	StaffText	6/8	2	1	0								"<font size=""9.3787""/><font face=""Plantin MT Std""/><i>tremolo</i>"								
85	84	499/2	499/2	3.0	0	0	Chord	6/8	2	1	3/4		c32	1/2	3/2	1193											
85	84	499/2	499/2	3.0	0	0	Chord	6/8	2	1	3/4			1/2	3/2	1194											
86	85	505/2	505/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1195									124		
86	85	253	253	1.0	1/8	1/8	Chord	6/8	1	1	1/4			1/4	1	1196											
86	85	505/2	505/2	0.0625	0	0	Chord	6/8	2	1	1/64			1/64	1	1197											
86	85	4041/16	4041/16	0.0625	1/64	1/64	Chord	6/8	2	1	1/64			1/64	1	1198											
86	85	2021/8	2021/8	0.0625	1/32	1/32	Chord	6/8	2	1	1/64			1/64	1	1199											
86	85	4043/16	4043/16	0.0625	3/64	3/64	Chord	6/8	2	1	1/64			1/64	1	1200											
86	85	1011/4	1011/4	0.0625	1/16	1/16	Chord	6/8	2	1	1/64			1/64	1	1201											
86	85	4045/16	4045/16	0.0625	5/64	5/64	Chord	6/8	2	1	1/64			1/64	1	1202											
86	85	2023/8	2023/8	0.0625	3/32	3/32	Chord	6/8	2	1	1/64			1/64	1	1203											
86	85	4047/16	4047/16	0.0625	7/64	7/64	Chord	6/8	2	1	1/64			1/64	1	1204											
86	85	507/2	507/2	0.0	1/4	1/4	StaffText	6/8	2	1	0								"<font size=""9.3787""/><font face=""Plantin MT Std""/><i>dim.</i>"								
86	85	507/2	507/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1205											
86	85	254	254	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1206											
86	85	255	255	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1207											
87	86	511/2	511/2	0.0	0	0	Spanner	6/8	1	1	0																18
87	86	511/2	511/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	1208		articAccentAbove							125		18
87	86	257	257	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	1209									125		18
87	86	258	258	0.0	5/8	5/8	Spanner	6/8	1	1	0														125		
87	86	258	258	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1210									125		
87	86	511/2	511/2	3.0	0	0	Chord	6/8	2	1	3/4			1/2	3/2	1211											
88	87	517/2	517/2	0.0	0	0	Dynamic	6/8	1	1	0						p								125		
88	87	517/2	517/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1212									125		
88	87	259	259	0.0	1/8	1/8	Spanner	6/8	1	1	0															21	
88	87	259	259	1.0	1/8	1/8	Chord	6/8	1	1	1/4			1/4	1	1213										21	
88	87	260	260	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1214										21	
88	87	261	261	0.0	5/8	5/8	Spanner	6/8	1	1	0																
88	87	517/2	517/2	1.5	0	0	Chord	6/8	1	2	3/8			1/4	3/2	1215											
88	87	260	260	0.5	3/8	3/8	Chord	6/8	1	2	1/8			1/8	1	1216											
88	87	521/2	521/2	0.75	1/2	1/2	Chord	6/8	1	2	3/16			1/8	3/2	1217											
88	87	1045/4	1045/4	0.25	11/16	11/16	Chord	6/8	1	2	1/16			1/16	1	1218											
88	87	517/2	517/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1219											
88	87	260	260	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1220											
89	88	523/2	523/2	0.0	0	0	Dynamic	6/8	1	1	0						p										
89	88	523/2	523/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1221									126		
89	88	262	262	1.0	1/8	1/8	Chord	6/8	1	1	1/4			1/4	1	1222											
89	88	525/2	525/2	0.0	1/4	1/4	Spanner	6/8	2	1	0															22	
89	88	525/2	525/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1223										22	
89	88	263	263	0.0	3/8	3/8	Spanner	6/8	2	1	0																
89	88	263	263	0.0	3/8	3/8	Spanner	6/8	2	1	0																19
89	88	263	263	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1224											19
89	88	264	264	0.0	5/8	5/8	Spanner	6/8	2	1	0																
89	88	264	264	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1225											
90	89	529/2	529/2	0.0	0	0	StaffText	6/8	1	1	0								"<font size=""9.3787""/><font face=""Plantin MT Std""/><i>espress.</i>"								
90	89	529/2	529/2	0.0	0	0	Spanner	6/8	1	1	0																20
90	89	529/2	529/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	1226		articAccentAbove							127		20
90	89	266	266	0.0	3/8	3/8	Spanner	6/8	1	1	0														127		
90	89	266	266	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1227									127		
90	89	533/2	533/2	0.75	1/2	1/2	Chord	6/8	1	1	3/16			1/8	3/2	1228									127		
90	89	1069/4	1069/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1229									127		
90	89	529/2	529/2	1.5	0	0	Chord	6/8	1	2	3/8			1/4	3/2	1230									128		
90	89	266	266	1.5	3/8	3/8	Chord	6/8	1	2	3/8			1/4	3/2	1231									128		
90	89	529/2	529/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1232											
90	89	266	266	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1233											
90	89	267	267	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1234											
90	89	529/2	529/2	1.5	0	0	Chord	6/8	2	2	3/8			1/4	3/2	1235											
90	89	266	266	1.5	3/8	3/8	Chord	6/8	2	2	3/8			1/4	3/2	1236											
91	90	535/2	535/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1237									127		
91	90	268	268	1.0	1/8	1/8	Chord	6/8	1	1	1/4			1/4	1	1238											
91	90	269	269	0.0	3/8	3/8	StaffText	6/8	1	1	0								"<font size=""9.3787""/><font face=""Plantin MT Std""/><i>dolce</i>"								
91	90	269	269	0.0	3/8	3/8	Spanner	6/8	1	1	0																
91	90	269	269	0.0	3/8	3/8	Spanner	6/8	1	1	0																
91	90	269	269	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1239									129		
91	90	539/2	539/2	0.75	1/2	1/2	Chord	6/8	1	1	3/16			1/8	3/2	1240									129		
91	90	1081/4	1081/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1241									129		
91	90	535/2	535/2	1.5	0	0	Chord	6/8	1	2	3/8			1/4	3/2	1242											
91	90	269	269	1.5	3/8	3/8	Chord	6/8	1	2	3/8			1/4	3/2	1243									130		
91	90	535/2	535/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1244											
91	90	269	269	1.5	3/8	3/8	Chord	6/8	2	1	3/8			1/4	3/2	1245											
92	91	541/2	541/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1246									129		
92	91	271	271	1.0	1/8	1/8	Chord	6/8	1	1	1/4			1/4	1	1247											
92	91	272	272	0.0	3/8	3/8	Spanner	6/8	1	1	0																
92	91	272	272	0.0	3/8	3/8	Spanner	6/8	1	1	0																
92	91	272	272	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1248									131		
92	91	545/2	545/2	0.75	1/2	1/2	Chord	6/8	1	1	3/16			1/8	3/2	1249									131		
92	91	1093/4	1093/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1250									131		
92	91	541/2	541/2	1.5	0	0	Chord	6/8	1	2	3/8			1/4	3/2	1251											
92	91	272	272	1.5	3/8	3/8	Chord	6/8	1	2	3/8			1/4	3/2	1252									132		
92	91	541/2	541/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1253											
92	91	272	272	1.5	3/8	3/8	Chord	6/8	2	1	3/8			1/4	3/2	1254											
93	92	547/2	547/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1255									131		
93	92	274	274	1.0	1/8	1/8	Chord	6/8	1	1	1/4			1/4	1	1256											
93	92	275	275	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1257									133		
93	92	551/2	551/2	0.75	1/2	1/2	Chord	6/8	1	1	3/16			1/8	3/2	1258									133		
93	92	1105/4	1105/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1259											
93	92	547/2	547/2	1.5	0	0	Chord	6/8	1	2	3/8			1/4	3/2	1260											
93	92	275	275	1.5	3/8	3/8	Chord	6/8	1	2	3/8			1/4	3/2	1261									134		
93	92	547/2	547/2	0.0	0	0	Dynamic	6/8	2	1	0						p										
93	92	547/2	547/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1262											
93	92	275	275	1.5	3/8	3/8	Chord	6/8	2	1	3/8			1/4	3/2	1263											
94	93	553/2	553/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1264		articStaccatoAbove							135		
94	93	277	277	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1265		articStaccatoAbove							135		
94	93	555/2	555/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1266		articStaccatoAbove									
94	93	278	278	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1267		articStaccatoAbove							136		
94	93	1113/4	1113/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1268		articStaccatoAbove							136		
94	93	557/2	557/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1269		articStaccatoAbove							136		
94	93	1115/4	1115/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1270		articStaccatoAbove							136		
94	93	279	279	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1271		articStaccatoAbove							136		
94	93	1117/4	1117/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1272		articStaccatoAbove									
94	93	553/2	553/2	1.5	0	0	Chord	6/8	1	2	3/8			1/4	3/2	1273											
94	93	278	278	0.25	3/8	3/8	Chord	6/8	1	2	1/16			1/16	1	1274											
94	93	279	279	0.5	5/8	5/8	Chord	6/8	1	2	1/8			1/8	1	1275											
94	93	553/2	553/2	0.0	0	0	StaffText	6/8	2	1	0								"<font size=""9.3787""/><font face=""Plantin MT Std""/><i>cresc.</i>"								
94	93	553/2	553/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1276											
94	93	278	278	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1277											
94	93	279	279	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1278											
95	94	559/2	559/2	0.0	0	0	Dynamic	6/8	1	1	0						f										
95	94	559/2	559/2	0.0	0	0	Spanner	6/8	1	1	0																21
95	94	559/2	559/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	1279									137		21
95	94	281	281	0.0	3/8	3/8	Spanner	6/8	1	1	0																
95	94	281	281	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1280											
95	94	563/2	563/2	0.0	1/2	1/2	StaffText	6/8	1	1	0								"<font size=""9.3787""/><font face=""Plantin MT Std""/><i>dim.</i>"								
95	94	559/2	559/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1281											
95	94	281	281	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1282											
95	94	563/2	563/2	0.75	1/2	1/2	Chord	6/8	2	1	3/16			1/8	3/2	1283											
95	94	1129/4	1129/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	1284											
95	94	281	281	0.5	3/8	3/8	Chord	6/8	2	2	1/8			1/8	1	1285											
96	95	565/2	565/2	0.0	0	0	Dynamic	6/8	1	1	0						p										
96	95	565/2	565/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	1286											
96	95	284	284	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1287									138		
96	95	569/2	569/2	0.75	1/2	1/2	Chord	6/8	1	1	3/16			1/8	3/2	1288									138		
96	95	1141/4	1141/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1289											
96	95	284	284	1.5	3/8	3/8	Chord	6/8	1	2	3/8			1/4	3/2	1290											
96	95	565/2	565/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	1291											
96	95	567/2	567/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1292											
96	95	284	284	1.5	3/8	3/8	Chord	6/8	2	1	3/8			1/4	3/2	1293											
96	95	565/2	565/2	1.5	0	0	Chord	6/8	2	2	3/8			1/4	3/2	1294											
97	96	571/2	571/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1295									139		
97	96	286	286	1.0	1/8	1/8	Chord	6/8	1	1	1/4			1/4	1	1296											
97	96	287	287	0.0	3/8	3/8	Dynamic	6/8	1	1	0						p										
97	96	287	287	0.0	3/8	3/8	Spanner	6/8	1	1	0																
97	96	287	287	0.0	3/8	3/8	Spanner	6/8	1	1	0																
97	96	287	287	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1297									140		
97	96	575/2	575/2	0.75	1/2	1/2	Chord	6/8	1	1	3/16			1/8	3/2	1298									140		
97	96	1153/4	1153/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1299											
97	96	571/2	571/2	1.5	0	0	Chord	6/8	1	2	3/8			1/4	3/2	1300											
97	96	287	287	1.5	3/8	3/8	Chord	6/8	1	2	3/8			1/4	3/2	1301											
97	96	571/2	571/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1302											
97	96	287	287	1.5	3/8	3/8	Chord	6/8	2	1	3/8			1/4	3/2	1303											
98	97	577/2	577/2	0.0	0	0	Spanner	6/8	1	1	0																22
98	97	577/2	577/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	1304									141		22
98	97	579/2	579/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1305											22
98	97	290	290	0.0	3/8	3/8	Spanner	6/8	1	1	0																
98	97	290	290	0.0	3/8	3/8	Spanner	6/8	1	1	0																
98	97	290	290	0.0	3/8	3/8	Spanner	6/8	1	1	0																
98	97	290	290	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1306									142		
98	97	581/2	581/2	0.75	1/2	1/2	Chord	6/8	1	1	3/16			1/8	3/2	1307									142		
98	97	1165/4	1165/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1308											
98	97	577/2	577/2	1.5	0	0	Chord	6/8	1	2	3/8			1/4	3/2	1309											
98	97	290	290	1.5	3/8	3/8	Chord	6/8	1	2	3/8			1/4	3/2	1310									143		
98	97	577/2	577/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1311											
98	97	290	290	1.5	3/8	3/8	Chord	6/8	2	1	3/8			1/4	3/2	1312											
99	98	583/2	583/2	0.0	0	0	Spanner	6/8	1	1	0																23
99	98	583/2	583/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1313									144		23
99	98	292	292	1.0	1/8	1/8	Chord	6/8	1	1	1/4			1/4	1	1314											23
99	98	293	293	0.0	3/8	3/8	Dynamic	6/8	1	1	0						p										
99	98	293	293	0.0	3/8	3/8	Spanner	6/8	1	1	0																
99	98	293	293	0.0	3/8	3/8	Spanner	6/8	1	1	0															23	
99	98	293	293	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1315									145	23	
99	98	587/2	587/2	0.75	1/2	1/2	Chord	6/8	1	1	3/16			1/8	3/2	1316									145	23	
99	98	1177/4	1177/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1317										23	
99	98	583/2	583/2	1.5	0	0	Chord	6/8	1	2	3/8			1/4	3/2	1318										23	
99	98	293	293	1.0	3/8	3/8	Chord	6/8	1	2	1/4			1/4	1	1319									146	23	
99	98	294	294	0.5	5/8	5/8	Chord	6/8	1	2	1/8			1/8	1	1320										23	
99	98	583/2	583/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1321											
99	98	293	293	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1322											
99	98	294	294	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1323											
99	98	293	293	1.5	3/8	3/8	Chord	6/8	2	2	3/8			1/4	3/2	1324											
100	99	589/2	589/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1325									147	23	
100	99	295	295	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1326									147	23	
100	99	591/2	591/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1327										23	
100	99	296	296	0.0	3/8	3/8	Spanner	6/8	1	1	0																
100	99	296	296	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1328									148		
100	99	593/2	593/2	0.75	1/2	1/2	Chord	6/8	1	1	3/16			1/8	3/2	1329									148		
100	99	1189/4	1189/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1330											
100	99	589/2	589/2	0.5	0	0	Chord	6/8	1	2	1/8			1/8	1	1331											
100	99	295	295	1.0	1/8	1/8	Chord	6/8	1	2	1/4			1/4	1	1332											
100	99	296	296	1.5	3/8	3/8	Chord	6/8	1	2	3/8			1/4	3/2	1333											
100	99	589/2	589/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1334											
100	99	296	296	1.5	3/8	3/8	Chord	6/8	2	1	3/8			1/4	3/2	1335											
101	100	595/2	595/2	0.0	0	0	Dynamic	6/8	1	1	0						f										
101	100	595/2	595/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	1336									149		
101	100	597/2	597/2	0.0	1/4	1/4	Spanner	6/8	1	1	0																24
101	100	597/2	597/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1337											24
101	100	300	300	0.0	5/8	5/8	Dynamic	6/8	1	1	0						p										
101	100	300	300	0.0	5/8	5/8	Spanner	6/8	1	1	0																
101	100	300	300	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1338									150		
101	100	595/2	595/2	1.5	0	0	Chord	6/8	1	2	3/8			1/4	3/2	1339											
101	100	595/2	595/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1340											
101	100	299	299	0.0	3/8	3/8	Dynamic	6/8	2	1	0						p										
101	100	299	299	1.5	3/8	3/8	Chord	6/8	2	1	3/8		c64	1/4	3/2	1341											
101	100	299	299	1.5	3/8	3/8	Chord	6/8	2	1	3/8			1/4	3/2	1342											
102	101	601/2	601/2	0.0	0	0	Spanner	6/8	1	1	0														150	24	
102	101	601/2	601/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	1343									150	24	
102	101	302	302	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	1344									150	24	
102	101	303	303	0.0	5/8	5/8	Spanner	6/8	1	1	0																
102	101	303	303	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1345											
102	101	601/2	601/2	1.5	0	0	Chord	6/8	2	1	3/8		c64	1/4	3/2	1346											
102	101	601/2	601/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1347											
102	101	302	302	1.0	3/8	3/8	Chord	6/8	2	1	1/4		c64	1/4	1	1348											
102	101	302	302	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1349											
103	102	607/2	607/2	0.0	0	0	Spanner	6/8	1	1	0																
103	102	607/2	607/2	0.0	0	0	Spanner	6/8	1	1	0																
103	102	607/2	607/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	1350		articAccentAbove							151		
103	102	305	305	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	1351									151		
103	102	306	306	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1352									151		
103	102	607/2	607/2	3.0	0	0	Chord	6/8	1	2	3/4			1/2	3/2	1353									152		
103	102	607/2	607/2	3.0	0	0	Chord	6/8	2	1	3/4			1/2	3/2	1354											
104	103	613/2	613/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1355									151		
104	103	307	307	1.0	1/8	1/8	Chord	6/8	1	1	1/4			1/4	1	1356											
104	103	309	309	0.0	5/8	5/8	StaffText	6/8	1	1	0								"<font size=""9.3787""/><font face=""Plantin MT Std""/><i>più</i>"								
104	103	309	309	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1357									153		
104	103	613/2	613/2	1.5	0	0	Chord	6/8	1	2	3/8			1/4	3/2	1358											
104	103	613/2	613/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1359											
104	103	308	308	0.0	3/8	3/8	Dynamic	6/8	2	1	0						mf										
104	103	308	308	0.0	3/8	3/8	StaffText	6/8	2	1	0								"<font size=""9.3787""/><font face=""Plantin MT Std""/><i>tremolo</i>"								
104	103	308	308	1.5	3/8	3/8	Chord	6/8	2	1	3/8		c64	1/4	3/2	1360											
104	103	308	308	1.5	3/8	3/8	Chord	6/8	2	1	3/8			1/4	3/2	1361											
105	104	619/2	619/2	0.0	0	0	Dynamic	6/8	1	1	0						p								153		
105	104	619/2	619/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	1362									153		
105	104	311	311	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	1363									153		
105	104	312	312	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1364											
105	104	619/2	619/2	1.5	0	0	Chord	6/8	2	1	3/8		c64	1/4	3/2	1365											
105	104	619/2	619/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1366											
105	104	311	311	1.0	3/8	3/8	Chord	6/8	2	1	1/4		c64	1/4	1	1367											
105	104	311	311	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1368											
106	105	625/2	625/2	0.0	0	0	Dynamic	6/8	1	1	0						p										
106	105	625/2	625/2	0.0	0	0	Spanner	6/8	1	1	0																
106	105	625/2	625/2	0.0	0	0	Spanner	6/8	1	1	0																
106	105	625/2	625/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	1369									154		
106	105	314	314	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	1370									154		
106	105	315	315	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1371									154		
106	105	625/2	625/2	3.0	0	0	Chord	6/8	1	2	3/4			1/2	3/2	1372											
106	105	625/2	625/2	3.0	0	0	Chord	6/8	2	1	3/4			1/2	3/2	1373											
107	106	631/2	631/2	0.0	0	0	Dynamic	6/8	1	1	0						pp								154		
107	106	631/2	631/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1374									154		
107	106	316	316	1.0	1/8	1/8	Chord	6/8	1	1	1/4			1/4	1	1375											
107	106	631/2	631/2	1.5	0	0	Chord	6/8	1	2	3/8			1/4	3/2	1376											
107	106	631/2	631/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1377											
107	106	317	317	1.5	3/8	3/8	Chord	6/8	2	1	3/8			1/4	3/2	1378											
108	107	320	320	1.5	3/8	3/8	Chord	6/8	1	1	3/8			1/4	3/2	1379									155		
108	107	637/2	637/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1380											
108	107	320	320	1.5	3/8	3/8	Chord	6/8	2	1	3/8			1/4	3/2	1381											
109	108	643/2	643/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	1382									155		
109	108	323	323	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	1383									155		
109	108	324	324	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1384									155		
109	108	643/2	643/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1385											
109	108	323	323	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1386											
109	108	324	324	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1387											
110	109	649/2	649/2	3.0	0	0	Chord	6/8	1	1	3/4			1/2	3/2	1388									155		
110	109	649/2	649/2	3.0	0	0	Chord	6/8	2	1	3/4			1/2	3/2	1389											
111	110	655/2	655/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	1390									155		
111	110	329	329	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1391											
111	110	655/2	655/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1392											
111	110	329	329	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1393											
112	111	661/2	661/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1394											
112	111	332	332	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1395											
